File: ,~\mo1-4_T_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameters:,Emissivity:,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Refl. temp.:,68 °F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Distance:,3.3 ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frame 1,64.699,65.56,66.695,67.938,68.99,69.718,69.878,69.537,69.263,69.218,69.4,69.696,69.855,69.809,69.741,69.741,69.809,70.104,70.919,72.292,74.168,76.135,77.101,76.838,75.452,73.745,74.567,77.778,80.337,81.347,80.832,78.714,75.054,70.558,67.731,67.064,67.156,67.547,67.8,67.96,68.784,70.422,72.919,75.43,75.342,72.606,69.832,67.823,66.649,66.394,66.879,68.144,70.739,74.012,75.562,75.032,73.634,71.753,69.582,67.455,65.908,65.072,64.559,64.349,64.745,65.63,66.672,67.616,68.121,68.098,67.8,67.34,66.556,65.862,66.556,68.51,70.218,71.461,72.808,74.478,76.706,79.387,82.096,84.496,85.968,86.283,85.212,83.055,80.982,79.3,77.669,76.003,74.101,72.001,69.832,67.96,67.317,68.006,69.537,71.371,72.36,72.292,71.776,71.032,70.173,69.263,68.464,67.869,67.777,68.167,68.533,68.693,68.67,68.487,68.304,68.35,69.354,71.077,72.18,72.427,72.561,72.696,72.942,73.098,72.225,70.535,69.491,69.377,69.559,69.832,69.946,69.923,69.991,70.195,70.535,70.942,71.168,71.258,71.303,71.753,73.834,77.429,81.004,84.158,87.014,89.358,90.449,90.305,89.544,88.366,86.701,84.707,82.927,81.54,80.66,80.164,79.538,78.866,78.953,79.733,79.927,79.451,79.105,78.997,78.541,77.691,76.662,75.651,75.121,75.143,75.253,75.364,75.408,75.386,75.209,74.944,74.7,74.611,75.054,76.025,77.254,78.475,78.888,78.584,78.454,79.148,82.395,87.472,90.9,91.738,89.791,85.738,82.352,80.466,79.408,79.213,80.143,81.882,83.48,84.411,83.967,82.267,80.423,79.018,78.866,79.776,80.164,79.776,79.213,78.606,77.909,77.21,76.706,76.509,76.926,77.669,77.494,76.355,75.474,75.143,75.076,75.187,75.342,75.452,75.518,75.518,75.386,75.209,75.032,75.032,75.253,75.937,78.236,81.475,82.501,80.939,78.475,75.915,74.545,74.434,74.101,73.321,72.673,72.27,72.09,72.046,71.866,71.798,73.255,75.849,77.363,77.407,76.882,76.245,76.179,76.969,78.454,80.38,81.861,82.672,82.991,82.885,82.395,81.69,81.197,81.197,82.544,84.917,86.638,87.264,87.056,85.947,83.501,80.1,77.276,75.43,73.968,72.964,73.031,74.279,76.553,79.473,81.989,84.136,87.618,91.86,93.728,92.857,90.859,88.552,86.826,86.136,86.345,87.535,90.141,93.546,95.6,95.82,94.817,92.857,90.12,87.181,85.086,84.221,84.348,85.149,85.822,86.052,85.801,85.191,84.664,84.453,84.917,85.926,86.784,87.285,87.389,87.16
,64.208,64.932,65.885,66.949,67.983,68.876,69.218,69.104,68.921,68.853,69.013,69.377,69.673,69.809,69.991,70.263,70.603,71.1,71.753,72.651,74.101,75.827,76.838,76.926,75.959,74.589,75.121,77.516,79.625,80.703,80.509,78.888,75.739,71.663,68.83,67.754,67.478,67.662,67.846,68.052,68.784,70.241,72.808,75.651,75.827,73.21,70.263,67.846,66.464,66.256,66.81,68.052,70.444,73.344,74.722,74.212,72.785,70.829,68.807,67.041,65.746,64.979,64.512,64.349,64.675,65.467,66.533,67.616,68.098,67.938,67.593,67.133,66.51,65.978,66.602,68.35,69.946,71.145,72.472,74.079,76.355,79.127,81.668,83.649,84.749,84.812,83.522,81.218,79.235,77.887,76.619,75.275,73.589,71.596,69.605,67.938,67.294,67.846,69.354,71.303,72.382,72.337,71.708,70.761,69.741,68.762,67.96,67.409,67.34,67.685,68.098,68.419,68.51,68.396,68.304,68.464,69.423,71.077,72.449,73.299,73.767,73.834,73.611,73.054,71.776,70.036,69.013,68.876,69.058,69.354,69.559,69.673,69.809,70.014,70.309,70.671,70.987,71.28,71.483,71.956,73.923,77.32,80.703,83.713,86.764,89.461,90.572,90.017,88.821,87.368,85.759,84.221,82.821,81.711,81.175,81.132,80.853,80.358,80.444,81.068,81.197,80.789,80.509,80.444,80.143,79.451,78.323,76.926,75.893,75.408,75.231,75.253,75.275,75.231,75.01,74.7,74.456,74.456,75.01,76.025,77.166,78.214,78.584,78.388,78.149,78.541,81.454,86.304,89.667,90.654,89.338,86.241,83.076,80.66,79.278,79.192,80.531,82.778,84.284,84.538,83.501,81.54,79.905,79.105,79.257,80.078,80.337,79.797,79.083,78.388,77.996,77.887,77.691,77.363,77.407,77.691,77.32,76.311,75.562,75.253,75.187,75.253,75.342,75.386,75.209,74.899,74.877,75.231,75.739,76.311,76.86,77.494,79.3,81.754,82.309,80.724,78.671,76.75,75.474,74.855,74.19,73.411,72.897,72.785,72.964,73.277,73.098,72.629,73.411,75.32,76.531,76.75,76.443,75.959,75.937,76.597,77.975,79.819,81.368,82.373,82.757,82.629,82.16,81.647,81.561,82.203,84.031,86.659,88.593,89.296,88.697,86.764,83.628,79.797,76.86,75.209,73.834,72.83,73.143,74.767,76.882,79.192,81.347,83.48,86.868,90.859,92.593,91.758,90.038,88.117,86.638,86.01,86.617,88.428,91.125,94.011,95.499,95.199,93.748,91.493,88.862,86.345,84.664,84.073,84.475,85.612,86.743,87.41,87.077,85.884,85.065,84.981,85.507,86.513,87.41,87.951,87.971,87.576
,63.294,63.716,64.278,65.025,66.024,67.133,67.869,68.121,68.121,68.052,68.213,68.693,69.195,69.696,70.331,71.1,72.001,72.875,73.321,73.411,74.079,75.32,76.421,77.079,76.926,76.223,76.223,77.123,78.301,79.387,79.689,78.931,76.794,73.567,70.829,69.058,68.121,67.892,67.96,68.19,68.762,69.855,72.561,75.981,76.706,74.39,71.077,67.823,65.955,65.839,66.579,67.915,69.923,72.09,73.054,72.561,71.055,68.99,67.294,66.256,65.421,64.769,64.372,64.278,64.535,65.188,66.302,67.593,68.052,67.639,67.133,66.787,66.418,66.186,66.764,68.075,69.377,70.535,71.776,73.277,75.54,78.323,80.466,81.625,82.032,81.625,80.013,77.516,75.805,75.143,74.611,73.901,72.629,70.852,69.149,67.892,67.34,67.616,69.058,71.19,72.449,72.449,71.686,70.399,69.058,67.938,67.087,66.602,66.51,66.787,67.294,67.892,68.213,68.281,68.396,68.739,69.628,71.077,72.919,74.833,75.915,75.893,74.855,73.031,70.987,69.149,68.121,67.96,68.121,68.419,68.784,69.104,69.332,69.491,69.673,69.923,70.376,71.01,71.483,72.046,73.834,76.816,79.819,82.651,85.989,89.317,90.408,89.152,87.264,85.381,84.031,83.331,82.672,82.096,82.224,82.949,83.31,83.161,83.246,83.565,83.543,83.204,83.055,83.14,83.097,82.736,81.475,79.473,77.604,76.245,75.496,75.297,75.275,75.209,74.966,74.567,74.367,74.545,75.209,76.267,77.188,77.822,78.084,78.04,77.647,77.473,79.733,84.009,87.16,88.386,88.283,86.972,84.327,81.047,79.127,79.192,81.218,84.327,85.549,84.475,82.416,80.143,79.062,79.365,80.078,80.703,80.638,79.841,78.78,77.887,77.996,78.931,79.278,78.801,78.236,77.713,77.035,76.267,75.761,75.518,75.43,75.386,75.32,75.165,74.567,73.79,74.079,75.474,77.166,78.736,79.819,80.38,81.283,82.309,81.946,80.251,78.888,78.105,77.013,75.584,74.39,73.611,73.5,73.968,74.855,75.739,75.452,74.19,73.745,74.345,75.032,75.54,75.651,75.474,75.496,76.003,77.166,78.845,80.488,81.775,82.288,82.096,81.732,81.583,82.352,84.179,86.91,89.976,92.247,93.1,91.717,88.262,83.861,79.365,76.267,74.833,73.611,72.629,73.433,75.783,77.626,78.693,80.121,82.16,85.254,88.759,90.284,89.626,88.469,87.389,86.429,86.031,87.368,90.182,92.857,94.676,94.978,93.708,91.493,88.821,86.492,84.854,84.009,83.988,84.96,86.659,88.531,89.956,89.441,87.285,85.968,86.052,86.701,87.618,88.531,89.172,89.048,88.303
,62.705,62.823,63.082,63.552,64.372,65.467,66.279,66.695,66.972,67.225,67.478,67.846,68.464,69.332,70.286,71.28,72.561,73.99,74.656,74.611,74.833,75.474,76.421,77.429,77.8,77.538,77.298,77.232,77.538,78.04,78.127,77.56,76.113,73.945,71.753,69.855,68.624,68.121,67.983,68.19,68.556,69.4,72.203,76.113,77.32,75.297,71.551,67.248,64.815,64.815,66.07,67.96,69.946,71.461,71.776,70.852,69.241,67.386,66.14,65.607,65.095,64.465,64.044,63.951,64.278,65.048,66.256,67.57,67.938,67.34,66.81,66.602,66.464,66.464,66.972,67.938,68.944,69.968,71.1,72.449,74.301,76.443,77.822,78.236,78.236,77.822,76.443,74.412,73.277,73.232,73.277,73.076,72.09,70.444,69.013,68.098,67.547,67.57,68.944,71.28,72.718,72.875,72.158,70.852,69.377,67.983,66.926,66.302,66.047,66.186,66.672,67.386,67.892,68.19,68.556,69.127,69.9,70.987,72.964,75.452,76.882,76.882,75.562,73.21,70.784,68.762,67.731,67.639,67.777,67.892,68.144,68.419,68.533,68.441,68.373,68.441,68.693,69.172,69.787,70.671,72.405,74.988,77.953,81.089,84.538,87.68,88.552,87.118,85.254,83.671,82.97,83.14,83.161,82.949,83.437,84.517,85.17,85.233,85.212,85.149,84.833,84.369,84.242,84.517,84.854,84.896,83.84,81.775,79.776,78.236,77.145,76.553,76.311,76.333,76.201,75.915,75.937,76.311,76.926,77.647,78.04,78.084,78.018,77.931,77.56,77.341,78.953,82.117,84.538,85.717,86.429,86.492,84.643,81.39,79.387,79.408,81.647,84.96,85.507,83.034,80.574,79.17,79.17,80.337,81.24,81.433,80.918,79.797,78.41,77.232,77.385,78.693,79.3,78.866,78.192,77.451,76.838,76.399,76.091,75.871,75.739,75.584,75.209,74.611,73.812,73.188,74.123,76.509,78.736,80.337,81.39,81.946,82.437,82.736,81.754,79.689,78.345,77.909,76.991,75.518,74.345,73.79,74.412,75.937,77.341,78.105,77.385,75.474,74.19,74.012,74.345,74.922,75.275,75.32,75.474,75.915,77.035,78.671,80.164,81.218,81.625,81.518,81.347,81.583,83.097,85.884,89.193,92.41,94.837,95.74,93.688,88.945,83.925,79.668,76.641,74.922,73.567,72.696,73.99,76.926,78.541,78.606,79.17,80.724,83.289,86.324,87.951,87.971,87.556,87.16,86.972,87.347,89.193,92.064,93.89,94.132,93.121,91.105,88.738,86.534,85.002,84.327,84.327,84.939,86.345,88.345,90.326,91.717,91.043,88.656,87.202,87.222,87.764,88.469,89.276,89.894,89.647,88.676
,62.516,62.446,62.516,62.823,63.388,64.138,64.675,65.002,65.537,66.302,66.695,66.787,67.363,68.464,69.446,70.309,71.753,73.634,74.944,75.54,75.827,76.025,76.684,77.713,78.301,78.301,78.171,77.953,77.56,76.969,76.113,75.032,73.879,72.718,71.393,70.014,68.944,68.281,67.96,67.983,68.213,68.921,71.753,75.871,77.494,75.871,71.798,66.487,63.388,63.411,65.304,68.144,70.422,71.506,71.1,69.423,67.685,66.348,65.56,65.258,64.815,64.138,63.622,63.435,63.927,65.048,66.394,67.57,67.8,67.133,66.649,66.579,66.602,66.741,67.202,67.96,68.762,69.559,70.535,71.641,72.718,73.589,73.945,73.879,73.834,73.834,73.255,72.248,71.888,72.248,72.629,72.673,71.888,70.376,69.127,68.441,67.983,67.938,69.241,71.528,73.054,73.388,73.009,72.023,70.603,68.967,67.57,66.602,66.117,66.117,66.533,67.225,67.846,68.327,68.921,69.65,70.218,70.806,72.472,74.899,76.399,76.553,75.54,73.589,71.258,69.013,67.938,68.006,68.029,67.708,67.547,67.524,67.271,66.81,66.487,66.302,66.094,65.978,66.602,68.006,69.832,72.023,75.143,78.845,82.139,84.496,85.107,84.221,83.204,82.608,82.736,83.48,83.882,83.861,84.348,85.275,85.905,86.031,85.864,85.465,84.854,84.2,84.094,84.538,85.17,85.612,85.107,83.649,82.267,81.154,79.992,78.888,78.519,78.801,78.953,78.866,79.062,79.538,79.884,79.949,79.625,78.997,78.41,78.04,77.931,78.214,79.322,81.047,82.437,83.331,84.221,84.896,83.967,81.668,80.078,79.884,81.625,84.306,83.84,80.337,78.323,78.714,80.013,81.54,82.245,81.882,80.961,79.646,78.018,76.509,76.201,77.057,77.604,77.516,77.276,77.013,76.816,76.684,76.509,76.267,76.069,75.805,75.01,73.834,73.121,73.344,75.209,78.258,80.315,81.068,81.604,82.139,82.693,82.991,81.69,79.062,77.145,76.311,75.606,74.855,74.279,74.145,75.629,78.258,79.819,79.754,78.345,76.113,74.678,74.412,74.634,75.076,75.408,75.562,75.893,76.553,77.8,79.408,80.488,80.832,80.939,81.025,81.197,81.818,83.798,87.035,90.469,93.506,95.76,96.56,94.051,88.656,83.967,80.896,78.084,75.54,73.79,73.232,74.877,78.018,79.473,78.997,78.801,79.538,81.433,84.115,86.115,87.16,87.535,87.576,88.241,89.709,91.615,93.404,93.627,92.186,90.079,87.826,86.094,85.149,84.77,84.939,85.612,86.764,88.407,90.264,91.656,92.247,91.493,89.688,88.49,88.262,88.428,88.842,89.441,89.914,89.606,88.593
,62.375,62.186,62.162,62.351,62.682,63.082,63.317,63.435,63.88,64.582,64.909,64.862,65.258,66.14,66.856,67.409,68.67,70.558,72.27,73.567,74.501,75.165,76.025,77.101,78.062,78.714,79.018,78.845,77.975,76.465,74.899,73.478,72.427,71.753,70.987,70.059,69.195,68.487,67.96,67.754,67.8,68.464,71.213,75.32,77.516,76.882,73.121,67.248,63.247,62.422,64.278,67.869,70.422,71.213,70.399,68.419,66.718,65.746,65.281,65.142,64.745,64.068,63.482,63.153,63.599,64.792,66.302,67.731,67.983,67.133,66.556,66.556,66.626,66.764,67.271,68.052,68.716,69.218,69.832,70.49,70.784,70.603,70.195,69.741,69.673,69.946,69.855,69.423,69.514,70.15,70.693,70.897,70.512,69.673,68.967,68.624,68.67,69.195,70.241,71.596,72.696,73.255,73.21,72.539,71.348,69.809,68.327,67.133,66.464,66.418,67.064,68.19,69.127,69.718,70.173,70.558,70.625,70.625,71.798,73.923,75.364,75.695,75.209,73.968,71.933,69.537,68.327,68.281,67.777,66.626,65.792,65.421,65.048,64.629,64.349,64.185,63.834,63.482,64.185,65.955,67.708,69.4,71.798,74.833,77.866,80.444,81.861,82.117,81.989,81.861,82.01,82.523,82.949,83.289,83.904,84.77,85.507,85.947,85.822,85.275,84.96,85.023,85.212,85.486,85.864,86.241,86.45,86.324,85.338,83.649,82.117,81.175,81.433,82.629,83.14,82.778,82.48,82.395,82.224,81.818,80.982,79.776,78.671,77.975,78.084,78.931,79.884,80.724,81.647,82.608,83.522,84.136,83.543,81.925,80.746,80.444,81.111,82.117,80.982,77.975,76.772,77.887,79.451,80.789,81.368,81.068,80.294,79.192,77.604,75.915,75.187,75.518,76.069,76.509,76.816,76.926,76.969,76.904,76.794,76.619,76.421,76.069,74.833,73.143,72.763,74.079,76.728,79.992,82.01,82.565,82.885,83.182,83.204,82.693,80.681,77.582,75.827,75.739,75.739,75.474,75.32,75.54,77.188,79.754,80.703,79.668,77.887,76.025,74.922,74.767,75.01,75.408,75.651,75.783,76.487,77.778,79.17,80.358,80.81,80.617,80.552,80.875,81.475,82.565,84.812,88.034,91.289,94.051,95.88,96.24,93.607,88.531,84.833,83.076,80.229,76.311,74.19,74.39,76.311,78.997,80.013,79.257,78.845,79.365,80.918,83.267,85.402,87.014,87.93,88.386,89.626,91.513,92.695,92.776,91.534,89.234,87.056,85.486,84.707,84.728,85.086,85.738,86.805,88.2,89.77,91.227,92.003,91.983,91.248,90.079,89.131,88.676,88.593,88.883,89.338,89.75,89.503,88.635
,62.186,61.973,61.902,61.996,62.138,62.257,62.257,62.186,62.186,62.304,62.327,62.327,62.446,62.705,62.87,63.082,63.88,65.328,67.064,68.944,70.874,72.718,74.234,75.474,77.035,78.736,79.711,79.711,78.606,76.684,74.855,73.433,72.382,71.618,70.897,70.15,69.4,68.693,67.983,67.478,67.386,68.075,70.648,74.523,77.363,78.105,75.32,69.605,64.722,62.28,63.364,67.179,69.855,70.467,69.628,67.823,66.302,65.49,65.165,65.118,64.839,64.255,63.646,63.2,63.364,64.232,65.908,67.823,68.258,67.202,66.487,66.487,66.51,66.579,67.179,68.144,68.784,68.921,69.058,69.149,68.807,68.052,67.225,66.51,66.325,66.602,66.533,66.117,66.256,66.972,67.547,67.846,68.098,68.35,68.419,68.51,69.468,71.1,71.821,71.573,71.753,72.449,72.629,72.135,71.258,70.15,68.876,67.639,66.949,67.064,68.19,70.014,71.371,71.956,71.978,71.618,70.987,70.467,71.168,72.964,74.301,74.789,74.811,74.256,72.606,70.173,68.716,68.281,67.018,64.885,63.364,62.705,62.422,62.398,62.446,62.469,62.304,62.162,63.082,64.955,66.556,67.685,68.624,69.787,72.472,76.377,79.538,81.433,82.053,81.604,80.896,80.358,80.444,81.175,82.075,82.949,83.946,84.896,85.023,84.559,85.107,86.617,87.452,87.41,87.16,87.035,87.971,89.482,88.614,85.507,83.352,83.012,84.411,86.784,87.68,86.764,85.465,84.2,83.31,82.714,81.668,80.121,78.671,77.669,77.909,79.235,80.315,80.961,82.053,83.501,84.369,84.39,83.586,82.224,81.39,81.132,80.444,79.17,77.778,76.553,76.157,76.619,77.341,78.084,78.758,79.17,79.148,78.606,77.32,75.606,74.589,74.545,75.209,76.289,77.057,77.341,77.32,77.101,76.969,76.969,76.794,76.289,74.767,72.785,72.875,75.297,78.432,81.583,83.861,85.086,85.675,85.612,84.601,82.672,79.668,76.377,75.452,76.882,77.691,77.429,77.341,77.757,78.823,80.1,79.841,78.018,76.355,75.342,74.855,74.877,75.209,75.651,75.827,75.937,77.145,79.3,80.724,81.111,80.939,80.574,80.552,81.132,82.203,83.798,86.115,88.945,91.758,94.091,95.239,94.917,92.512,88.635,86.283,85.444,82.224,76.947,74.7,76.091,78.127,79.776,80.143,79.408,79.257,80.1,81.647,83.671,85.57,87.16,88.366,89.276,90.613,92.044,91.942,90.202,88.013,85.947,84.749,84.559,84.707,85.023,85.528,86.262,87.41,88.821,90.141,91.105,91.452,91.186,90.613,89.853,89.09,88.49,88.324,88.573,89.028,89.441,89.317,88.718
,61.925,61.712,61.617,61.641,61.688,61.712,61.617,61.404,61.119,60.833,60.595,60.428,60.261,60.141,60.021,60.021,60.475,61.499,63.058,65.118,67.455,69.855,71.731,73.21,75.342,77.953,79.625,80.035,79.278,77.647,75.871,74.323,73.076,72.158,71.326,70.467,69.537,68.533,67.639,67.041,67.041,67.915,70.286,73.745,76.75,78.323,76.816,72.449,67.501,63.529,63.341,66.649,69.127,69.741,69.013,67.363,66.001,65.281,65.025,65.025,64.815,64.349,63.81,63.341,63.247,63.716,65.072,66.926,67.524,66.81,66.325,66.394,66.394,66.418,67.064,68.19,68.83,68.762,68.602,68.35,67.685,66.672,65.676,64.955,64.699,64.862,64.769,64.395,64.489,65.025,65.49,65.839,66.441,67.271,67.8,68.235,69.991,72.629,73.411,72.248,71.596,71.776,71.731,71.235,70.49,69.605,68.556,67.593,67.409,68.121,69.628,71.483,72.718,73.098,72.763,71.956,71.055,70.49,71.258,73.121,74.367,74.678,74.789,74.589,73.098,70.535,68.784,68.006,66.579,64.512,62.941,62.186,61.854,61.807,61.76,61.617,61.285,61.071,62.186,64.489,66.256,67.156,67.317,67.386,69.65,74.079,78.758,82.587,83.882,82.629,80.552,78.541,77.778,78.388,79.17,79.819,80.703,81.668,81.968,81.861,83.119,85.633,87.452,88.158,88.137,87.826,89.069,91.309,90.736,87.41,85.065,84.686,85.968,88.22,89.296,88.718,86.889,84.369,82.693,82.053,81.132,79.797,78.41,77.363,77.691,79.235,80.444,81.154,82.523,84.348,85.002,84.369,83.501,82.757,82.395,82.181,80.767,78.323,76.794,76.465,76.069,75.518,75.297,75.584,76.575,77.996,78.823,78.736,77.582,75.695,74.434,74.19,74.966,76.443,77.56,78.018,77.909,77.407,77.21,77.341,77.145,76.443,74.855,73.098,73.723,76.86,80.38,83.543,86.345,88.49,89.585,89.523,88.283,86.094,83.331,80.617,79.43,79.733,79.668,78.975,78.78,79.105,79.3,79.062,78.04,76.421,75.275,74.833,74.722,74.833,75.076,75.452,75.673,75.959,77.626,80.272,81.454,80.982,80.574,80.638,81.047,81.861,83.246,85.191,87.556,90.017,92.023,93.283,93.506,92.674,90.9,88.573,86.826,85.444,81.818,76.619,75.143,77.735,79.841,80.466,80.337,79.797,79.754,80.509,81.818,83.543,85.149,86.513,88.013,89.503,90.408,90.51,89.276,87.014,85.17,84.221,84.136,84.707,85.002,84.939,85.044,85.528,86.701,88.366,89.791,90.715,90.982,90.674,90.161,89.564,88.924,88.345,88.013,87.951,88.179,88.531,88.552,88.262
,61.665,61.451,61.285,61.261,61.309,61.38,61.285,61.023,60.714,60.38,59.95,59.446,59.134,58.99,58.87,58.87,59.206,59.974,61.309,63.106,65.118,67.202,69.035,70.784,73.344,76.487,78.758,79.797,79.884,79.127,77.713,75.937,74.434,73.344,72.315,71.19,69.832,68.281,67.064,66.441,66.626,67.731,69.9,72.785,75.452,77.232,77.166,75.099,70.965,66.001,64.442,66.533,68.487,69.195,68.602,66.995,65.676,65.048,64.792,64.745,64.629,64.278,63.88,63.482,63.247,63.27,63.951,65.142,65.839,65.978,66.094,66.302,66.348,66.348,66.995,68.19,68.807,68.739,68.533,68.258,67.547,66.487,65.56,64.955,64.675,64.675,64.605,64.465,64.465,64.652,64.932,65.304,65.885,66.626,67.179,67.8,69.991,73.188,74.367,73.299,72.135,71.348,70.625,69.946,69.149,68.281,67.478,67.018,67.616,69.195,70.806,72.09,72.763,72.74,72.225,71.438,70.784,70.603,71.866,74.19,75.452,75.364,75.209,74.988,73.455,70.784,68.716,67.616,66.579,65.514,64.629,63.974,63.435,62.964,62.422,61.807,60.976,60.356,61.641,64.559,66.741,67.708,67.96,68.121,69.991,73.834,79.3,84.939,86.847,84.728,81.411,78.149,76.333,76.245,76.443,76.641,77.057,77.647,78.084,78.541,80.164,82.927,85.717,87.992,88.883,88.697,89.75,91.779,91.656,89.296,87.118,85.926,85.864,86.743,87.805,88.366,86.701,83.182,80.81,80.121,79.603,78.866,77.975,77.188,77.538,78.997,80.229,81.111,82.651,84.559,84.939,83.84,83.225,83.416,83.586,83.395,82.075,79.819,78.214,77.429,76.245,74.678,73.767,73.901,75.452,77.909,79.473,79.603,78.388,76.267,74.811,74.545,75.386,76.969,78.301,78.975,78.823,78.018,77.647,77.757,77.429,76.509,75.209,74.123,75.231,78.541,82.16,85.486,88.821,91.799,93.506,93.829,93.344,92.288,90.9,89.214,86.743,83.755,81.39,79.992,79.495,79.538,78.888,77.407,76.201,75.474,75.01,74.767,74.656,74.656,74.7,74.855,75.231,76.025,77.975,80.531,81.197,80.035,79.754,80.789,81.861,82.842,84.369,86.45,88.738,90.838,91.84,91.615,90.859,89.853,88.966,88.096,86.094,82.97,79.105,75.562,75.717,79.192,81.218,81.025,80.617,80.38,80.251,80.38,81.218,82.629,83.946,85.065,86.826,88.8,88.986,87.327,85.465,84.094,83.734,84.348,85.065,85.486,85.191,84.284,83.692,83.798,85.044,87.202,89.11,90.367,90.838,90.613,90.079,89.461,88.883,88.366,87.764,87.118,86.91,87.139,87.243,87.118
